comment,label
درکل خوبه پیشنهاد می‌کنم,2
میتونست ساختش باز هم بهتر از این باشه,2
همونی بود که می‌خواستم,2
برای محیط‌ها کوچک خوب و با بازدهی مناسب,2
وقتی‌که دیگه منت بابا و خانواده رو نمی‌کشی برا یه بادی که بدمه و مستقل بشی. البته صدای دور کم برا شب اگه حساس نباشی خوبه. دور تندش هم باد خوبی میده. برا شپرو میزی و محل کار و حتی مسافرت خیلی خوبه,2
عالی و خنک‌کننده,2
نسبت به قیمتش خوبه اما دو ایراد داشت اول اینکه درجه هاش برعکس بود دوم فکر می‌کردی قبلا استفاده‌شده قابش ومارکش رو دسته دوم بود,1
من این پنکه را برای محل کار گرفتم. خیلی کاربردیه. زیبا هست. گردش هوا خوبه. جای کمی اشغال می‌کنه. همون طور که بقیه گفتن درجه‌بندی برعکس هست.,2
در عین کاربردی بودن رنج قیمت خوبی داره,2
نسبت به قیمتش عالیه، پرتاب باد خوبی داره و صداش کمه,2
پرتاب باد متوسطی دارد,2
کار راه اندازه. یکم سروصداش بالاست.,2
این کامنتیه که اردیبهشت ۱۴۰۱ گذاشتم و هنوز نظرم همینه «خوبه راضیم فکر نمی‌کنم کسی از خریدش پشیمون بشه برای منی که مجبور به پوشیدن کت در محیط کار هستم حکم دم مسیحایی داره»,2
تازه خریدم فعلا که خوبه تا بعد,2
برای یک اتاق کاملا مناسبه و پرتاب باد خوبی داره.,2
پرتاب باد خوب و پر قدرت و زیباست,2
من برای سرکار خریدم روی میر می‌زارم بادش خوبه,2
سایزش کمی بزرگه ولی پرتاب باد خوبی داره و بر خلاف کامنت‌های دیگران خیلی صدای زیادی نداره,2
مطابق توضیحات عملکرد خوب,2
ممنون از عوامل برنامه,2
برای اتاق‌های کوچیک مناسبه,2
برای میزکار گرفتم، عالی بود,2
خوب اول از سازنده عزیز تشکر می‌کنم که همچین کالای بی نقصی رو با این مصرف کم برق تولید کردن، مصرفش ۳۰ واته، که بنظرم واسه صرفه‌جویی برق در هر خونه ایی لازمه، دزجه اول یک سرعت بالایی داره، اینم سازنده مخصوصا اینجوری ساخته دوستان عزیز، دیدم توی کامنت‌ها بعنوان نقص همه بیان کرده بودن، من شخصا بخاطر مصرف کم برق خریدم، دنبال یه کالایی بودم که برق مصرف نکنه، واسه اتاق دوازده متری هم راحت الان که تابستون هست پاسخگو هست، صدای خیلی معمولی رو به پایینی داره، خیلی خنک می‌کنه حتی رو کمترین …,2
کار راه بنداز,2
برای اونهایی که فاصله نزدیک میتونن باشن مثلا کارهای رو میزی مغازه و … بهتره تهیه‌اش کنن. وگرنه فاصله بیشتر شه بادی به سمت شما نمیاد.,2
درجه پنکه مشکل داشت. درجه ۲ ضعیف بود یا متوسط و درجه ۱ و ۳ هم تندتر. اصلا مشخص نبود کدوم ضعیفه کدوم متوسط و کدوم حالت زیاد. مرجوع کردم,1
برای پدرم گرفتم راضی بود,2
از نحوه‌ی ارسال راضی نبودم,2
خیلی سبک و جابجاییش راحته، پرتاب بادش برای فاصله دو متر و نیم عالیه، برای مسافرتی که با خودروشخصی بری هم خیلی خوبه,2
درجه‌ها برعکسه از زیاد به کم زده ولی خوبه و کاربردی,2
خوبه برای یک نفر,2
خوبه و پیشنهادش می‌کنم,2
خوبه و پیشنهادش می‌کنم,2
مقرون به صرفه,2
نارضایتی از تحویل دیر توسط فروشنده,2
طبق نظر بقیه گرفتم در حال حاضر نظری ندارم,1
دور آرام خیلی کم میلرزه اما دور تندش قطع میشه,1
مناسب برای خنک کردن یک نفر روی میز کار,2
عالی حسابی خنک می‌کنه,2
برای میز کار عالیه,2
خیلی خوب فقط دکمه کم روی ۳ تنظیم‌شده نه یک,2
برای روی میز مناسب است و سه سرعت کم، متوسط و زیاد دارد. سر و صدایش هم مناسب و اذیت کننده نیست.,2
باتوجه به قیمت برای مکان‌های کوچبک و روی میز مناسبه و پیشنهاد میشه,2
ارزش خریدنشو داره,2
والا من یکی سفارش دادم اومد، بسته بندی مناسب نداشت و یک شکستگی کوچیک هم پشت قابش داشت، کلید روشن خاموش رو هم برعکس بسته بودن ینی وضعیت ۱ از همه قوی‌تر بود، ۲ متوسط بود و حالت ۳ از همه ضعیف‌تر بود.,0
محصولی خوب و مناسب,2
به نظر من برایه مغازه‌دار خیلی خوبه,2
بسیار عالی برای یک اتاق,2
خیلی خوب خنک می‌کنه، اندازش عالیه، فقط کاش می‌شد پره‌اش رو چرخوند همین وگرنه خیلی خوبه راضیم ممنون، میشه تو گرمای شمال باهاش دووم آورد ,2
خیلی خوبه و برای اطاق خواب کاملا مناسب و بسیار کم صدا برای چرخش باد کولر در اطاق خواب خیلی خوبه و سبک و کمجاگیر من یه دونه خریدم دیدم کاملا با سلیقه و کار من جور در میاد بلافاصله ۳ تا دیگه خریدم هم آشپزخانه هم اطاق خواب دیگه هم برای مادرم همگی کاملا راضی قیمت به بیرون یه کم بالاتره ولی چون ضمانت برگشت داره ولی مغازه‌دار ضمانت نمیکنه و اگه بزنیم برق مشکلی داشته باشه مرجوع نمیکنن به نظرم خرید از دیجیکالا کاملا منصفانه و منطقی‌تر هست,2
قیمت خوب و کارایی عالی,2
با سلام منزل من بصورت سوئیت طولی بوده که حدود ۳۰ متر فضا دارد. این پنکه با دور تند بطور کامل پاسخگوی این فضا هست بطوری که فن رو در انتهای منزل قرار دادم و پرده‌های سمت دیگر منزل حرکت می‌کنند. امیدوارم عمر دستگاه هم خوب باشه تنها ایرادی که میشه گرفت متریال نسبتا بی‌کیفیت بدنه هست که از قدیم گفتن هر چقدر پول بدی آش می‌خوری.,2
خیلی عالیه و خیلی خوب خنک میکنه,2
توی ۳ روز خراب شد کار نکرد مرجوع کردم,0
خیلی عالی بود,2
تاریخ تولید کالا سال ۱۴۰۲ هست که گارانتی پنکه ۱۵ ماه بعد از تاریخ تولید هست که دیجی کالا تولید قدیم برام ارسال کرد فقط چند ماه از گارانتی باقیمانده تا آخر ۱۴۰۳ گارانتی هست.,2
از یک هفته پیش که به دستم رسید هر روز ازش استفاده می‌کنم و خیلی راضیم و اینکه چون ساخت ایرانه، حمایت از کالای ایرانی هم هست.,2
من به شدت گرمایی هستم و این پنکه رو برای زمانیکه بقیه افراد خانواده کولر رو خاموش میکنن، بخصوص شب‌ها، تهیه کردم. علی‌رغم همه نظرات مثبتی که درمورد این پنکه ثبت‌شده بود، من همچنان تردید داشتم که آیا این پنکه میتونه جوابگو باشه برای من؟ این پنکه دیروز به دستم رسید و دیشب تا صبح (حدودا ۹ ساعت) روی حالت کند روشن بود و فضای اتاقم رو کاملا خنک کرده بود و دقیقا همون چیزی بود که می‌خواستم و لازمش داشتم. صبح هم به محض خاموش کردنش دمای دستگاه رو چک کردم و اصلا داغ نشده بود و مشکلی ندا …,2
